lat,lon,u850,v850,q850,z500,rh850,mslp,t2m,driver,share
22.25,85.75,2.0158434,1.4185798,29.013666,1.6573912,20.660486,11.480678,6.2632623,q850,0.40013385
22.25,86.0,1.4811924,1.5024661,26.581182,1.8270733,17.237928,8.730213,4.7858195,q850,0.42772236
22.25,86.25,2.486311,1.5756645,39.89398,2.885353,24.738462,16.269873,7.72624,q850,0.4174063
22.25,86.5,2.0888093,2.02209,35.999073,2.8313076,16.386648,13.00056,5.7763124,q850,0.4609073
22.25,86.75,4.122849,2.9720213,44.05806,2.383305,22.602236,17.809425,5.917061,q850,0.44117635
22.25,87.0,1.7810153,2.5986304,37.61661,3.0656486,19.044016,16.684748,5.0287952,q850,0.43832263
22.25,87.25,1.8084713,2.5338175,45.92558,3.0223603,22.75503,21.090914,4.521667,q850,0.45176625
22.25,87.5,3.115516,2.214885,35.98769,2.0538986,17.696104,15.625417,5.1690397,q850,0.43961117
22.25,87.75,2.0864604,3.4735634,36.591827,1.9972961,17.03792,15.634577,4.583213,q850,0.44950426
22.25,88.0,4.341502,4.6745367,48.017876,2.8705597,21.410772,16.61243,9.330793,q850,0.44768378
22.25,88.25,4.4274344,2.2176518,43.87867,3.053711,20.02701,15.47769,9.014577,q850,0.44729993
22.25,88.5,4.1586485,4.6169467,38.63302,2.7737386,20.001503,14.535984,8.6572895,q850,0.4137311
22.25,88.75,2.8977275,3.6470954,35.352318,2.7872367,18.430277,12.349447,6.912861,q850,0.42915294
22.25,89.0,4.4052534,3.7018778,32.64252,3.5707014,15.810442,8.671747,8.512481,q850,0.4222015
22.25,89.25,2.9538028,4.6756625,17.242167,2.9932845,10.430277,5.102366,10.186439,q850,0.32177827
22.25,89.5,4.5253816,5.9039,21.994514,3.0705016,9.641042,7.84847,10.593017,q850,0.34595174
22.25,89.75,2.1640596,4.936412,16.198418,1.9784317,11.856701,6.419905,7.728542,q850,0.31586656
22.25,90.0,2.6844509,4.384138,17.496483,1.4830933,11.547742,6.3001924,8.460973,q850,0.33417612
22.25,90.25,2.2002072,3.6124437,15.7924385,2.5165956,9.753315,5.1324835,8.464205,q850,0.3326707
22.25,90.5,1.176391,6.406874,16.06964,2.0603075,10.733896,6.399519,9.699175,q850,0.30582157
22.25,90.75,2.9684167,4.5978346,16.62549,4.4869504,11.010024,3.4847815,8.086082,q850,0.32433915
22.25,91.0,2.8396723,6.965884,20.185917,4.4869165,11.671841,5.557003,6.8053737,q850,0.34498405
22.25,91.25,1.0501606,4.1648607,19.47717,3.4176905,13.457794,3.8806396,5.6059327,q850,0.3814995
22.25,91.5,2.4257982,6.565918,19.224401,2.2500045,17.230968,5.7061663,5.239579,q850,0.32782185
22.25,91.75,3.1479535,3.5779293,14.679028,3.7009506,17.73414,3.172093,5.4801,rh850,0.34440443
22.25,92.0,2.354975,7.184199,16.35549,3.1463933,19.667213,3.727345,5.2341876,rh850,0.3410314
22.25,92.25,2.022073,7.0922084,19.526014,4.032128,27.814531,3.539261,3.7797205,rh850,0.4102079
22.25,92.5,1.5613865,2.9666638,23.233034,3.2664752,19.247683,3.5229027,7.140536,q850,0.38125262
22.25,92.75,2.4251013,4.678055,24.975561,4.408845,20.364904,4.315928,9.658285,q850,0.3526293
22.25,93.0,3.1356223,4.182934,22.918549,4.227793,35.313667,4.8497415,11.733756,rh850,0.40890256
22.25,93.25,2.2066572,3.8345816,23.29507,3.494179,27.400948,6.66836,6.5707064,rh850,0.3729517
22.25,93.5,1.715054,3.6886816,22.358948,3.0167694,24.176453,6.5387154,7.4344163,rh850,0.3507441
22.25,93.75,3.3088324,3.2645295,25.572868,3.1579435,22.68296,5.8688207,5.633136,q850,0.3680127
22.25,94.0,3.0556564,2.9097493,24.091015,2.418039,12.7438,4.558294,5.492526,q850,0.43588597
22.25,94.25,3.113679,1.9372824,20.544315,2.3184988,12.328352,5.4924326,4.48107,q850,0.40912193
22.25,94.5,1.8799587,2.828969,19.996607,3.70882,14.448921,5.2076845,4.2027607,q850,0.38253653
22.25,94.75,1.2624087,2.6188302,16.258062,2.673526,9.10208,4.6379433,5.618129,q850,0.38552722
22.25,95.0,0.9767184,2.691981,13.148793,2.296374,8.29974,3.0541832,6.8062854,q850,0.35275975
22.25,95.25,1.8190904,1.9285704,10.673423,3.0911088,9.1403885,2.7225723,8.02164,q850,0.2854101
22.25,95.5,1.1483382,3.6329727,9.976428,3.4802034,8.205165,3.4537525,7.8702073,q850,0.26415682
22.25,95.75,1.3660817,2.8936834,10.819097,5.176811,12.568647,3.3115926,9.671631,rh850,0.27437943
22.25,96.0,1.0775533,4.571828,9.910656,3.7314875,15.142789,3.889474,10.543162,rh850,0.3098779
22.25,96.25,2.4094682,4.2395415,10.07998,3.4423876,14.445267,2.4706633,3.3959105,rh850,0.3568211
22.25,96.5,2.0232666,5.656623,13.959554,3.8483212,19.158957,4.4953275,9.745829,rh850,0.32534635
22.25,96.75,1.8961408,3.300933,15.588147,3.0883949,19.279034,5.266564,6.1731668,rh850,0.35314512
22.25,97.0,2.2903926,2.8785696,16.623425,2.5686355,13.598691,3.291709,5.688458,q850,0.35414287
22.25,97.25,1.7753482,1.8162308,15.287777,2.222117,7.9926744,3.459761,4.801755,q850,0.40924925
22.25,97.5,2.617273,1.6176581,11.918322,2.2577126,4.903569,2.5191245,4.7242026,q850,0.39002472
22.25,97.75,2.2440288,2.4093497,16.330713,2.125667,6.4471602,3.5237799,4.885557,q850,0.43013757
22.25,98.0,2.3320482,2.507421,18.701689,2.443678,8.248592,4.0831933,4.7647204,q850,0.4341018
22.25,98.25,2.1065135,2.475415,17.089336,2.1302736,5.89709,3.3654888,4.9035673,q850,0.45010212
22.25,98.5,1.7509131,2.1532824,14.661446,1.8132492,5.491667,3.2366157,4.451862,q850,0.43688518
22.25,98.75,1.4194646,2.3598194,18.222082,2.143697,8.392892,2.9744043,5.0878377,q850,0.44881758
22.25,99.0,0.97387785,2.2162101,18.084097,2.5856013,5.163465,3.273992,5.077527,q850,0.4838584
22.25,99.25,1.107599,3.0272422,20.688034,2.4159787,6.2404795,3.5969965,4.937234,q850,0.4924132
22.25,99.5,1.5854206,3.270975,19.739117,2.3586543,5.189343,3.5486248,5.055317,q850,0.48442578
22.25,99.75,1.8083524,2.9390397,19.025536,2.436875,4.2214336,4.234608,5.427845,q850,0.47452694
22.25,100.0,1.036338,3.3131175,18.265089,2.2296236,8.037392,5.058849,4.6779013,q850,0.42857373
22.5,66.5,1.2753656,1.9199995,12.184859,1.4281285,18.842802,4.1265006,2.505863,rh850,0.44562998
22.5,66.75,1.265352,2.061911,13.178411,1.515364,18.535982,3.5347583,2.831622,rh850,0.43183857
22.5,67.0,1.4743769,1.7586429,11.075988,1.7323107,17.899748,5.4601426,2.9597144,rh850,0.4225533
22.5,67.25,1.7318844,2.4484186,15.346524,1.4188317,18.127375,4.364512,2.7699451,rh850,0.39230382
22.5,67.5,2.010388,2.6292217,17.901062,2.322215,17.410435,5.4552364,2.6340482,q850,0.3554435
22.5,67.75,1.2334803,1.400538,15.207577,2.17073,17.142998,5.4315357,3.2003782,rh850,0.3744056
22.5,68.0,2.033472,2.2195747,12.472869,1.8628074,16.528755,6.401149,3.1508138,rh850,0.3700238
22.5,68.25,1.4998949,1.5750097,10.603008,1.2769157,17.675283,5.128676,2.497364,rh850,0.43907034
22.5,68.5,2.260677,2.2333674,19.74951,1.4553719,17.615711,5.2727675,2.5524552,q850,0.38618624
22.5,68.75,1.0322546,1.3608217,14.511675,1.4656577,18.26731,8.296492,2.6567554,rh850,0.38383985
22.5,69.0,2.3408816,1.7390528,19.892925,1.8219917,17.254221,7.7692246,2.6330955,q850,0.3721685
22.5,69.25,2.0742655,2.129336,22.085505,2.527888,19.239195,9.679047,3.0791748,q850,0.36316234
22.5,69.5,1.7884458,2.1754558,27.01716,2.34435,17.831562,10.928095,2.7966998,q850,0.41640604
22.5,69.75,2.2307093,2.1171277,22.888773,1.7550986,19.179836,9.498746,3.4622824,q850,0.37441206
22.5,70.0,1.6145691,2.5549428,24.067848,1.7598419,18.605917,10.0877695,3.4287875,q850,0.38744324
22.5,70.25,1.5393094,1.7421325,21.323917,2.0850675,21.015656,7.7510843,4.0798087,q850,0.35816258
22.5,70.5,2.0911157,1.1386676,21.539425,1.7684429,17.069132,9.399543,4.7704306,q850,0.37280434
22.5,70.75,2.7184129,1.6776323,22.854427,2.0647168,17.097818,7.986945,3.7772136,q850,0.39284185
22.5,71.0,2.3387847,2.0975196,20.769323,1.6850684,13.5932665,7.694482,5.7745447,q850,0.38495225
22.5,71.25,1.7593725,1.8889081,19.330872,1.6009254,19.603052,5.890934,6.0054884,rh850,0.34955794
22.5,71.5,2.340693,2.2026174,26.377087,1.3838873,15.091957,9.545027,6.054731,q850,0.4187105
22.5,71.75,1.92381,1.2192385,20.77778,1.5808122,17.436468,7.641507,6.448324,q850,0.36434388
22.5,72.0,2.7153635,2.7519834,24.353216,1.4428369,24.277113,8.137943,9.075306,q850,0.3347348
22.5,72.25,1.898072,1.3404706,18.631979,2.0221817,15.312209,5.89014,7.651065,q850,0.35323885
22.5,72.5,2.1078677,1.495716,20.562798,1.9494148,18.38141,8.344469,6.4585447,q850,0.34675753
22.5,72.75,2.5359201,1.5817546,26.290474,2.0074303,24.146639,8.874317,12.048252,q850,0.33929852
22.5,73.0,2.9760303,1.1896322,32.95126,2.179835,38.723537,10.579295,9.084151,rh850,0.39641744
22.5,73.25,3.3733494,1.0150534,23.705524,1.3838332,24.787312,6.439893,7.7986956,rh850,0.3618392
22.5,73.5,2.7630792,1.7883298,20.20003,1.7475281,28.747128,6.174643,8.40959,rh850,0.41167107
22.5,73.75,2.730373,1.3010396,25.410275,2.8806942,33.161694,6.667944,9.421947,rh850,0.40652305
22.5,74.0,2.7604146,2.4819598,22.457048,2.114807,30.313025,5.8262777,7.8604364,rh850,0.41066787
22.5,74.25,2.3249264,2.0580158,20.591873,2.149594,25.62488,4.6692953,8.023791,rh850,0.391564
22.5,74.5,3.202784,2.118313,29.597855,2.1626716,37.18838,8.04849,7.718345,rh850,0.41303515
22.5,74.75,4.9685154,4.0474663,25.756216,3.2962878,44.746876,8.034605,10.618983,rh850,0.44099084
22.5,75.0,3.3568747,4.1855206,23.10915,1.9363295,42.220898,6.5757,8.572853,rh850,0.4693436
22.5,75.25,2.399148,3.3054397,21.842033,2.4769897,24.662748,5.704395,9.890469,rh850,0.3509152
22.5,75.5,2.2997136,2.9146209,22.045042,2.5005252,27.151278,4.8081303,8.919464,rh850,0.3843679
22.5,75.75,3.4535623,5.9911413,28.617039,3.190813,32.9347,7.759407,10.809744,rh850,0.35506657
22.5,76.0,2.2643745,7.7205043,30.017763,3.5042236,33.3462,8.996699,10.716029,rh850,0.34532106
22.5,76.25,4.3693414,2.432403,27.446873,3.5647688,25.375925,8.559213,6.7953815,q850,0.34944624
22.5,76.5,3.5160925,5.031362,34.59309,3.187709,30.891111,9.475398,9.6058,q850,0.35922003
22.5,76.75,3.2095582,8.607758,26.148207,2.5592306,40.471405,10.360078,10.022056,rh850,0.39921176
22.5,77.0,2.7195628,2.7748952,23.46806,1.9001119,22.73671,7.918158,6.1658416,q850,0.34673315
22.5,77.25,2.624922,4.992722,18.668499,2.0352566,32.4539,8.188266,10.030585,rh850,0.4108393
22.5,77.5,2.9303982,7.1354523,26.300646,2.556339,33.958828,8.417582,9.544067,rh850,0.37381756
22.5,77.75,4.107581,11.711536,33.967163,3.6784034,37.796547,11.472278,9.87299,rh850,0.33565158
22.5,78.0,1.906232,4.0385637,27.124298,2.0852308,30.372175,7.9486423,7.6736956,rh850,0.3742774
22.5,78.25,1.979312,6.581704,30.505981,1.6165487,42.285027,7.2929068,9.419244,rh850,0.42420465
22.5,78.5,4.7199025,13.284203,45.43819,3.4689105,66.080444,9.364379,12.860415,rh850,0.42573094
22.5,78.75,3.125761,4.132312,30.559137,2.4526772,39.036747,5.576207,9.048493,rh850,0.41558808
22.5,79.0,1.9987022,8.047916,31.539486,1.9982805,41.02605,7.542625,8.90656,rh850,0.40595886
22.5,79.25,2.3284836,10.005204,30.421177,3.0099647,30.81398,6.338767,9.59844,rh850,0.33306643
22.5,79.5,1.6782025,4.59146,22.2093,2.4914005,29.51879,6.352901,9.554113,rh850,0.38639098
22.5,79.75,1.5955462,3.6163068,21.273638,2.360119,21.421507,6.2103405,9.090902,rh850,0.32670495
22.5,80.0,1.6303735,11.290359,38.287807,1.6006097,51.70157,13.731609,9.421462,rh850,0.40498227
22.5,80.25,2.0003183,7.782469,31.748232,2.2142477,49.23547,11.409287,10.131316,rh850,0.42992395
22.5,80.5,2.3278406,8.660502,42.406597,2.687961,50.771496,14.072738,10.856859,rh850,0.385263
22.5,80.75,2.1114328,5.0261984,36.828777,1.999257,42.669453,9.241281,11.030737,rh850,0.39179668
22.5,81.0,1.9531122,2.5971885,18.941126,2.2727542,16.885313,6.2274523,8.318643,q850,0.33116412
22.5,81.25,1.3020967,2.79932,21.374079,2.4896288,27.701223,5.6444488,6.957809,rh850,0.40576816
22.5,81.5,3.5535839,5.2944975,42.70992,2.3835545,22.989004,9.310813,11.158563,q850,0.4385005
22.5,81.75,2.1263447,3.223538,32.32236,2.3993719,26.808697,8.4808235,9.619035,q850,0.38035184
22.5,82.0,0.70612377,2.1360288,20.624166,2.2147498,17.701054,5.9269714,7.1791544,q850,0.36510542
22.5,82.25,1.0998731,4.5372148,26.382582,2.042198,20.787315,9.410662,6.2764726,q850,0.37402835
22.5,82.5,1.4917767,4.858719,36.326065,3.8815975,33.957775,14.182637,9.361224,q850,0.3490884
22.5,82.75,1.6284113,2.3979533,25.229885,2.5516052,25.356838,9.244961,6.6965275,rh850,0.34684947
22.5,83.0,2.5013084,2.2567673,35.989635,2.0368936,36.1126,11.618416,8.604844,rh850,0.3643304
22.5,83.25,2.544037,3.8691735,43.052773,2.090851,35.5709,10.465813,11.1097145,q850,0.39605778
22.5,83.5,2.3146145,1.7262808,28.554983,1.9779416,24.098923,8.905832,8.471993,q850,0.37547365
22.5,83.75,2.8885698,1.8842043,35.385635,2.6792295,26.93036,14.120417,8.64744,q850,0.3823992
22.5,84.0,2.0838487,2.2371776,28.903542,3.678298,25.215952,11.970721,7.618576,q850,0.35374138
22.5,84.25,2.5783355,3.5066266,37.011738,3.2017467,34.362484,14.155169,8.422899,q850,0.3585054
22.5,84.5,2.7739065,1.91682,41.878967,3.040814,35.475113,18.83533,10.767535,q850,0.3651541
22.5,84.75,2.664358,1.5848455,36.059135,3.8239264,24.2153,13.496723,7.6748652,q850,0.40280917
22.5,85.0,1.9652417,0.89540297,29.67982,2.2105818,23.175606,9.912512,7.1470947,q850,0.39580342
22.5,85.25,1.4238971,1.474885,27.560379,2.9329882,20.155071,7.824408,5.889945,q850,0.40974924
22.5,85.5,1.5026715,1.3544295,26.648594,2.503187,24.76014,10.624079,6.5442696,q850,0.3604212
22.5,85.75,2.0367908,1.9028105,32.247005,2.971596,21.212757,12.681697,7.112714,q850,0.40225604
22.5,86.0,2.8206205,1.2075119,39.371437,3.1427927,21.114058,14.790139,5.3968987,q850,0.44820002
22.5,86.25,3.2596755,1.5234126,33.32547,2.1376908,18.731354,15.325052,6.046863,q850,0.41475633
22.5,86.5,2.9463143,2.0722172,36.12942,3.5516655,21.20494,11.910218,4.957276,q850,0.436493
22.5,86.75,3.3844824,2.4365368,37.58637,3.34628,20.488367,14.165569,4.9244947,q850,0.43536955
22.5,87.0,3.9984758,2.4811194,36.519955,3.420778,16.724382,13.30508,4.694427,q850,0.45006236
22.5,87.25,3.1876843,2.3148973,34.089684,2.759823,15.125496,12.690021,4.4800677,q850,0.45667446
22.5,87.5,3.3840644,2.1917682,29.093618,2.6575136,15.378932,11.15453,5.034907,q850,0.42228723
22.5,87.75,4.4983454,2.4452043,36.98525,3.1787732,14.432823,14.860365,5.205415,q850,0.4532163
22.5,88.0,2.7695289,2.9649737,37.4862,3.121331,18.116306,13.268703,9.388427,q850,0.43030468
22.5,88.25,6.7549562,2.480567,36.055206,3.2721744,19.498524,10.764526,8.164312,q850,0.414474
22.5,88.5,2.633621,2.1315262,28.356277,2.7635806,16.665833,9.243955,7.8620157,q850,0.4070855
22.5,88.75,4.2837124,5.7340965,42.1935,2.9592323,19.31243,13.402802,9.513108,q850,0.43320313
22.5,89.0,4.277038,4.4042964,38.794846,3.3198786,16.954536,12.632815,10.869365,q850,0.4251361
22.5,89.25,2.616843,4.5838737,17.907492,2.7310386,10.528139,6.519282,11.192436,q850,0.31932557
22.5,89.5,1.9873229,6.331877,19.76814,2.4558764,10.962369,6.8512797,10.916538,q850,0.33350778
22.5,89.75,6.8361597,7.1984267,22.746944,2.5724683,11.037257,8.524405,11.093611,q850,0.3249133
22.5,90.0,2.6580017,3.0901947,17.60405,3.1756318,12.845224,6.1819124,9.240487,q850,0.32126817
22.5,90.25,1.8006085,5.271014,17.67754,1.8032346,10.317181,6.2756124,9.280086,q850,0.33719498
22.5,90.5,2.298998,6.4347787,18.50697,3.2608206,11.0639715,6.079234,10.902558,q850,0.3161027
22.5,90.75,3.452755,6.571161,18.77643,5.182268,9.389534,5.5104523,8.542832,q850,0.32697064
22.5,91.0,2.341001,5.184999,17.27101,3.8102763,11.095542,4.127723,8.409173,q850,0.33061066
22.5,91.25,3.8527548,3.1277394,18.71376,3.7866988,13.251742,5.035824,6.9870825,q850,0.34176886
22.5,91.5,4.6167665,4.928251,17.746233,3.1190743,13.249544,5.033497,6.1479464,q850,0.32359245
22.5,91.75,2.1552622,7.136829,19.10034,3.6760728,17.22432,5.456526,6.7667847,q850,0.31049317
22.5,92.0,1.9544957,6.852705,17.070757,3.1243303,19.641539,3.7779882,6.5111375,rh850,0.33328617
22.5,92.25,2.765306,8.753168,22.422173,2.9396894,20.03908,4.7728777,5.3777366,q850,0.33430988
22.5,92.5,3.4351368,6.7470727,29.01921,4.0677233,21.816113,4.1168146,6.1673026,q850,0.38502657
22.5,92.75,2.1972516,2.5831304,26.293116,3.8249357,21.990732,3.3461516,11.574946,q850,0.36614704
22.5,93.0,2.7882972,4.151322,23.120106,3.3445632,24.066767,4.5341115,11.714073,rh850,0.32646522
22.5,93.25,1.6188161,2.3828943,20.38673,2.623571,20.485426,4.310594,6.1132126,rh850,0.35367724
22.5,93.5,2.8019774,4.6559362,24.937183,3.6425195,33.22722,7.1459823,7.9747787,rh850,0.39375466
22.5,93.75,3.0933766,4.057195,19.803988,3.009306,25.02561,5.9009633,6.0265613,rh850,0.37397987
22.5,94.0,2.1397853,2.8158805,17.95314,2.822378,10.944863,4.2751503,6.945249,q850,0.37483242
22.5,94.25,3.2461853,2.058498,14.94081,2.6192865,13.675075,4.468823,5.0318933,q850,0.324514
22.5,94.5,2.9556315,2.01008,14.641706,2.544727,16.725658,4.0424123,3.6155877,rh850,0.35941485
22.5,94.75,3.0238338,2.6767967,20.43267,2.2654815,7.588439,4.3547726,7.0243697,q850,0.43137512
22.5,95.0,1.4357897,1.8395084,15.069043,4.2481637,9.689541,4.1237435,9.622693,q850,0.3273852
22.5,95.25,1.230178,2.9990768,13.810688,2.4640374,12.341404,4.351444,8.957871,q850,0.29922605
22.5,95.5,1.8417538,3.0649557,12.747305,4.6832004,15.844674,4.9352255,11.450237,rh850,0.29036912
22.5,95.75,1.3568286,2.167825,9.243531,3.4336646,12.593361,3.26121,7.5663357,rh850,0.31783152
22.5,96.0,1.8673611,2.3003418,7.1993613,3.2039123,11.802178,2.683648,6.4673157,rh850,0.33223003
22.5,96.25,2.9548614,2.094295,10.492611,2.7247305,10.0852,2.2387278,4.915287,q850,0.29551893
22.5,96.5,1.3860224,2.107122,9.228507,2.1749742,16.953077,3.2099977,8.405946,rh850,0.39003396
22.5,96.75,1.2872552,2.4420905,12.254437,2.2703207,12.326117,3.4468277,6.447516,rh850,0.3045398
22.5,97.0,2.139191,2.1912737,13.228991,2.1836894,7.574269,4.280821,5.724112,q850,0.35445228
22.5,97.25,1.5145417,2.3185902,13.695343,2.4040883,9.893062,3.213984,5.2512264,q850,0.35766628
22.5,97.5,1.4666758,2.453455,16.63342,2.2489066,6.371604,3.0054908,4.736607,q850,0.45057294
22.5,97.75,2.0399787,2.27304,17.499933,2.011713,8.495515,2.9232965,5.021475,q850,0.4346195
22.5,98.0,1.6778393,2.059609,16.98029,2.8806145,7.3141103,2.684907,5.0254984,q850,0.4396434
22.5,98.25,1.5436928,2.3982708,15.295091,2.0044396,6.545735,3.2616246,5.4103675,q850,0.41951227
22.5,98.5,1.3692453,2.7633457,20.490463,2.714777,8.446332,3.145884,5.1197076,q850,0.4651663
22.5,98.75,1.5054182,2.5952764,19.762789,2.2647145,7.9452243,3.2605655,4.5670805,q850,0.47165355
22.5,99.0,1.8812999,3.427831,21.39948,2.1644757,5.53371,4.3156943,5.2671027,q850,0.48646694
22.5,99.25,1.3392144,3.073828,18.827122,2.3280299,5.9743953,3.5122054,4.661476,q850,0.47404054
22.5,99.5,1.5996956,3.9197032,21.39111,2.5245898,4.5920753,4.295579,5.0230966,q850,0.49349847
22.5,99.75,0.9829854,2.612339,13.593223,2.1319687,6.4394417,3.5885282,5.0297456,q850,0.39540204
22.5,100.0,1.00034,3.1229577,17.416475,2.2765362,7.6349235,4.158687,4.939911,q850,0.42950797
22.75,66.5,1.4183004,1.8976189,16.166142,2.1569533,20.010256,3.336211,2.6732779,rh850,0.41986522
22.75,66.75,1.1844739,1.6957815,13.761963,2.4054482,19.152952,4.9504538,2.713368,rh850,0.41759917
22.75,67.0,1.41167,2.270024,17.040554,1.8973585,20.04211,4.4851284,2.764821,rh850,0.40155163
22.75,67.25,1.523882,2.0154002,11.877483,1.868126,17.585915,4.5437183,2.6988983,rh850,0.4175846
22.75,67.5,1.3332576,1.8535088,13.809217,1.7680588,18.6215,3.080107,2.8307967,rh850,0.43009302
22.75,67.75,1.861496,2.1340818,16.252552,1.9663441,17.124012,4.4890885,2.8887835,rh850,0.3665528
22.75,68.0,1.4391899,1.7323849,13.08685,2.1751308,17.259525,5.3277926,2.626194,rh850,0.39543378
22.75,68.25,1.6695685,1.3393214,17.013918,1.6021323,17.6404,4.529324,2.6279101,rh850,0.37999615
22.75,68.5,1.8267773,3.129801,17.24399,2.0127423,17.371347,5.014489,3.2113564,rh850,0.34874868
22.75,68.75,2.4319968,2.6899874,21.356972,2.0225167,16.7798,7.3072486,2.9225354,q850,0.38473368
22.75,69.0,2.5080023,2.0967653,19.70944,1.7294639,16.452112,7.853197,2.7053432,q850,0.37149543
22.75,69.25,2.3595557,1.3962662,19.116356,1.8341142,17.755285,7.4035473,2.9950402,q850,0.3616401
22.75,69.5,2.5897033,2.5455194,25.845648,2.28415,17.074091,10.414753,2.896626,q850,0.40605575
22.75,69.75,1.9485539,2.7631755,23.506313,1.7616175,18.512589,9.923331,2.9556308,q850,0.38301855
22.75,70.0,1.6800889,2.7535787,19.45031,1.7623348,19.269136,10.22985,3.5977035,q850,0.33110854
22.75,70.25,1.9834012,1.6604364,24.951653,2.4857638,19.621935,9.234762,4.051238,q850,0.38993543
22.75,70.5,1.2439271,2.1214645,22.558115,2.04152,20.035301,7.1017394,5.461229,q850,0.37247175
22.75,70.75,3.092721,2.0586135,24.009834,2.1812468,19.100569,7.499033,5.948903,q850,0.37579417
22.75,71.0,1.71864,1.2473763,21.88574,1.666776,18.759333,7.2001414,5.8080964,q850,0.37548813
22.75,71.25,1.5143977,1.1249105,23.168394,1.9849992,20.85626,5.6322193,4.822539,q850,0.39199552
22.75,71.5,1.7269238,1.9390651,22.372496,1.653634,18.091803,6.7344103,6.80591,q850,0.3771223
22.75,71.75,2.0743182,1.5941404,22.39581,2.2373564,18.85245,7.7161894,8.029061,q850,0.356058
22.75,72.0,2.322549,1.4551324,23.153788,1.7472043,25.988382,7.8536935,6.6693587,rh850,0.37560835
22.75,72.25,1.2193857,1.0411383,19.96353,1.5002893,14.982905,6.0613384,8.998419,q850,0.37129703
22.75,72.5,2.465238,2.759856,22.790325,1.5490963,20.481096,8.754097,9.128787,q850,0.33550462
22.75,72.75,3.0994222,2.4095414,34.832073,2.3092308,30.482128,13.801233,14.992493,q850,0.34173843
22.75,73.0,2.1786056,1.3025423,31.299208,2.3010433,26.351856,9.698152,12.825772,q850,0.36412555
22.75,73.25,3.356698,1.7037339,31.442238,2.1961386,34.171444,8.882196,10.405651,rh850,0.37079155
22.75,73.5,3.5837195,2.569954,37.265377,2.2585747,43.76243,12.386145,11.284436,rh850,0.3868993
22.75,73.75,2.528773,1.9932523,29.621635,3.0922518,35.31417,7.702808,10.780849,rh850,0.387924
22.75,74.0,4.2495685,2.2799754,27.573227,2.9402492,21.844799,5.642847,7.38216,q850,0.3834257
22.75,74.25,3.7854717,2.1682396,26.468405,2.565852,39.625477,5.2419395,8.674006,rh850,0.44759682
